101,8,0.00212664
312,24,0.00228335
42,80,0.00264615
187,83,0.00222973
231,37,0.00216677
320,80,0.00223894
16,7,0.00300246
64,28,0.0019466
39,24,0.00248995
209,35,0.00194641
283,68,0.00254118
118,34,0.00198155
144,5,0.00208647
358,32,0.00263449
346,19,0.00171898
51,35,0.00272627
307,7,0.00181352
245,28,0.00216875
263,11,0.00243795
290,27,0.00248066
299,34,0.00174962
335,8,0.00248443
234,1,0.00137354
251,1,0.00163669
54,18,0.00225274
253,19,0.00214278
233,19,0.00228263
243,9,0.00181792
46,8,0.0019558
63,8,0.00187355
39,63,0.00195715
218,65,0.00150668
183,5,0.00288455
175,4,0.00269061
325,52,0.00226764
316,9,0.00216764
282,12,0.00233046
190,68,0.00165357
191,30,0.00287527
260,54,0.00223023
102,70,0.00175713
160,2,0.00137135
53,52,0.00190703
147,45,0.0024039
85,34,0.00219141
6,67,0.0020967
78,50,0.00203386
192,44,0.002041
343,57,0.00221776
280,32,0.00223035
204,42,0.00263389
119,7,0.00268257
349,47,0.00237695
209,19,0.0021296
21,41,0.0023831
139,51,0.00255584
355,24,0.00249187
352,8,0.00216958
157,67,0.00212594
283,57,0.00220363
27,52,0.00169396
84,25,0.0020763
175,40,0.00258084
72,67,0.00235591
36,17,0.00224222
234,58,0.00211794
255,83,0.00215212
140,24,0.00239323
260,68,0.00293077
116,51,0.002122
258,38,0.0018806
271,19,0.00187146
72,58,0.00230216
241,45,0.00223563
252,61,0.00284689
335,42,0.00205688
270,5,0.00328217
101,57,0.00228782
346,65,0.00257072
9,32,0.00256136
314,60,0.00209708
300,50,0.00171617
151,18,0.00262731
60,44,0.00197778
290,42,0.00200136
71,15,0.00172666
108,42,0.00171906
55,71,0.0023611
238,74,0.00229096
312,42,0.00210079
324,2,0.00156908
330,22,0.00237622
318,17,0.00224741
198,1,0.00114775
126,63,0.00249587
283,21,0.00230084
110,24,0.0020354
216,19,0.00211195
9,7,0.00271651
157,60,0.00230438
96,45,0.0024143
263,27,0.00203439
1,80,0.00235777
207,8,0.00182785
180,19,0.00192604
40,41,0.00239132
128,38,0.00201362
125,19,0.00214761
7,55,0.00198791
144,78,0.00215997
207,55,0.00235879
45,28,0.00231107
296,19,0.00257195
167,35,0.00238966
127,47,0.00253576
22,18,0.00230342
89,18,0.00204836
195,24,0.00219098
229,7,0.00223096
330,68,0.00190697
11,21,0.00194025
1,18,0.00222012
306,21,0.00188818
160,48,0.00210435
70,35,0.00214429
77,4,0.00240538
327,17,0.00209427
171,14,0.00165789
181,27,0.00229517
341,5,0.0030774
77,12,0.00200453
157,25,0.0022333
329,30,0.00233913
123,28,0.00192042
319,38,0.00192834
307,28,0.00225276
258,8,0.00225504
99,32,0.00206262
95,5,0.00258972
77,38,0.00196217
159,9,0.00212757
155,42,0.00199561
293,11,0.00195012
59,24,0.00205284
222,50,0.00214618
144,40,0.0021933
217,32,0.00206455
30,5,0.00305541
292,1,0.00138607
98,14,0.00184408
165,22,0.00204246
249,34,0.0019944
291,74,0.00198892
41,4,0.00272048
22,4,0.00258646
184,15,0.00185454
189,50,0.00192638
341,32,0.00219946
227,14,0.00222042
353,54,0.0021032
351,34,0.00228247
239,32,0.00226851
33,37,0.00213538
264,48,0.00172825
277,7,0.00192992
258,15,0.00199794
40,12,0.00196136
48,22,0.00209074
170,27,0.00211099
57,31,0.00207243
31,12,0.00206711
135,35,0.0017921
205,14,0.0021503
193,7,0.00200229
155,31,0.001763
239,24,0.00211434
238,5,0.00200108
329,5,0.00252717
12,27,0.00207707
274,37,0.0021186
104,1,0.00163566
5,1,0.00129421
47,58,0.00183535
294,55,0.00184383
50,12,0.00200137
111,30,0.0022481
58,14,0.00206357
42,48,0.00199962
251,25,0.00197948
134,15,0.00244631
317,28,0.00221185
139,68,0.00185575
340,21,0.00164308
22,30,0.00161343
10,74,0.00208436
31,58,0.00182043
330,47,0.00182199
274,45,0.00205928
308,65,0.00200567
192,18,0.00190496
257,24,0.00172105
108,11,0.00162162
219,25,0.00202787
24,35,0.00182899
114,57,0.00217591
240,15,0.00204912
331,12,0.00178497
358,9,0.00182613
2,38,0.00206085
50,4,0.00238232
235,52,0.00213357
33,27,0.00216365
104,75,0.00186224
138,57,0.00222401
328,74,0.00179981
213,41,0.00183309
159,37,0.00190064
148,31,0.00181081
58,4,0.0023823
172,47,0.00194642
270,25,0.00173933
98,63,0.00178426
186,63,0.00185187
87,67,0.00175109
21,67,0.00193134
17,55,0.00170491
195,55,0.00184701
218,14,0.00178479
217,8,0.00160747
174,68,0.0017375
277,17,0.0019565
190,74,0.00191868
146,11,0.00152961
326,38,0.00194597
283,63,0.00181954
282,7,0.00195491
284,27,0.00196349
222,44,0.00202897
7,47,0.00211039
67,4,0.00248439
247,5,0.00195604
19,12,0.00184322
205,68,0.00182058
8,61,0.00159983
288,80,0.00173432
236,41,0.00195891
229,24,0.00198304
222,80,0.00184366
86,12,0.00210338
304,57,0.00171031
81,55,0.00184589
59,57,0.00179166
165,15,0.001887
136,30,0.00181106
75,80,0.00194701
130,7,0.00238698
295,38,0.00171024
204,22,0.00192106
128,25,0.00173805
210,61,0.0016434
112,18,0.00183687
175,57,0.00183263
227,70,0.00169017
246,14,0.00187773
349,14,0.00169739
151,73,0.0016274
101,21,0.00190726
185,42,0.00165301
196,12,0.00176793
318,48,0.00183182
67,22,0.00171703
305,37,0.00192378
92,34,0.00146417
138,5,0.0024432
56,40,0.00175838
202,34,0.0017604
144,21,0.00178366
84,2,0.00153008
319,5,0.00160019
125,34,0.00158718
268,15,0.00180906
22,47,0.0017671
304,2,0.00130905
114,38,0.00171703
142,86,0.00174421
342,44,0.00162509
353,2,0.00147353
311,2,0.00164873
165,4,0.00225284
78,24,0.00167872
225,61,0.00157963
250,40,0.00177506
172,8,0.00195148
191,38,0.00166642
119,18,0.00174613
221,4,0.00152858
211,4,0.00166803
71,28,0.00168332
47,67,0.00170189
149,7,0.00147583
103,40,0.0016977
334,55,0.00167093
114,4,0.00188936
306,47,0.00155649
303,17,0.00160441
301,7,0.00139307
341,15,0.0017447
115,68,0.00175781
273,30,0.00147427
320,12,0.00150982
181,32,0.00175534
202,4,0.0014056
113,9,0.00140326
67,12,0.00172127
89,24,0.00162475
306,12,0.00153381
162,55,0.00167159
186,9,0.00170514
141,9,0.00139656
88,38,0.00147401
78,44,0.00147445
295,7,0.00152872
296,30,0.00183167
114,45,0.0016554
294,47,0.00154857
33,50,0.00157488
352,19,0.00159038
87,48,0.00169719
103,12,0.00127357
261,34,0.0017088
156,5,0.0014702
321,64,0.00146231
260,44,0.00134246
57,48,0.00166063
249,50,0.00181988
7,17,0.00169455
268,55,0.00164427
25,25,0.00164963
225,35,0.0017448
175,17,0.00132142
3,7,0.00141069
343,25,0.00156609
207,30,0.00155845
75,18,0.00138161
