2,88,0.00357833
243,1,0.00203571
152,1,0.00194533
197,37,0.0034345
17,34,0.00358096
107,35,0.00391173
289,35,0.00312037
62,37,0.00386787
244,38,0.00434741
279,1,0.00273215
152,37,0.0050383
207,1,0.00254049
333,35,0.00393375
173,63,0.00419272
179,12,0.00490322
357,60,0.00388183
85,61,0.00357263
126,12,0.0044682
270,61,0.00326353
355,15,0.00391919
310,15,0.00379274
81,18,0.00444975
224,19,0.00514972
45,17,0.00398166
262,19,0.0044487
219,57,0.00457254
128,54,0.00439091
39,54,0.00386508
311,52,0.00342117
130,31,0.00546937
160,18,0.00503197
175,31,0.00503737
14,15,0.00478521
199,18,0.00483021
106,17,0.00498962
289,17,0.00500358
85,42,0.0041367
356,41,0.00372475
127,73,0.00492683
220,38,0.00412199
267,42,0.00396837
311,71,0.00509763
40,34,0.00496895
336,17,0.00403725
311,34,0.00438636
32,71,0.00388366
211,74,0.00362597
261,2,0.00309402
225,1,0.00223205
63,18,0.00395868
244,19,0.0042216
143,15,0.00397324
298,2,0.0033689
180,47,0.00370568
348,1,0.00284545
191,1,0.00210855
316,1,0.00208556
29,21,0.00418453
152,52,0.00468692
338,50,0.00298322
245,54,0.00337801
16,50,0.00422525
66,51,0.00302287
104,50,0.00343363
277,25,0.0045528
287,50,0.0033204
348,28,0.00390155
92,28,0.00370633
322,22,0.0035009
4,25,0.00478912
212,27,0.00428087
200,50,0.00418152
79,74,0.00322334
267,75,0.00329318
76,31,0.00421483
118,24,0.00617259
213,12,0.00520073
300,25,0.00522199
92,11,0.00442512
273,12,0.00347667
72,8,0.00521286
234,11,0.00457772
187,22,0.00552213
53,27,0.00482286
234,28,0.0041734
136,42,0.00504121
256,31,0.00464703
329,61,0.00361979
57,63,0.00345953
36,8,0.00639131
325,9,0.00413522
350,73,0.00439764
54,8,0.00531843
239,65,0.00296897
359,4,0.00456539
149,25,0.00434821
111,63,0.00459231
48,44,0.00454987
231,47,0.0046112
252,11,0.00443825
30,44,0.00491123
297,61,0.00413725
120,42,0.00453515
198,61,0.00437804
165,42,0.00533409
142,63,0.00517257
169,74,0.00426462
322,44,0.00412902
302,42,0.00313206
110,5,0.00456684
20,61,0.00433968
163,30,0.00606672
25,11,0.00652626
172,21,0.00588537
166,9,0.00543073
132,21,0.00484399
190,12,0.00479901
300,12,0.00510285
288,7,0.00501601
268,32,0.00501306
82,8,0.00543071
152,11,0.00422326
344,11,0.00414554
254,45,0.00374201
200,8,0.00444883
127,2,0.00336675
5,12,0.00555192
9,41,0.00390649
29,31,0.0049311
214,47,0.00437752
18,24,0.0051941
184,37,0.00369333
216,2,0.00306786
142,32,0.00433399
344,38,0.00411786
272,51,0.00370703
116,14,0.00414647
201,28,0.00419291
337,27,0.0040971
108,81,0.00432737
96,38,0.00468514
96,19,0.00457179
280,41,0.00386907
169,52,0.00449223
102,27,0.00484502
71,42,0.00404044
135,9,0.00521815
89,2,0.00334582
0,50,0.0042592
323,32,0.00469621
73,22,0.00351115
185,55,0.00410588
224,30,0.00434205
223,9,0.00454361
91,52,0.0038312
101,8,0.00539275
312,24,0.00422069
42,80,0.00441675
187,83,0.00393087
231,37,0.00402618
320,80,0.00445729
16,7,0.00648862
64,28,0.00438462
39,24,0.00425033
209,35,0.00380981
283,68,0.00381018
118,34,0.00449639
144,5,0.00454037
358,32,0.00382142
346,19,0.00387217
51,35,0.00391288
307,7,0.00374643
245,28,0.00436322
263,11,0.00401729
290,27,0.00456575
299,34,0.00388237
335,8,0.005725
234,1,0.0022934
251,1,0.00230375
54,18,0.00408491
253,19,0.00408051
233,19,0.00392766
243,9,0.00393598
46,8,0.00546331
63,8,0.00524548
39,63,0.00371899
218,65,0.00376406
183,5,0.00365944
175,4,0.00395074
325,52,0.00352307
316,9,0.0032248
282,12,0.00422649
190,68,0.00361042
191,30,0.00405774
260,54,0.00345992
102,70,0.00370741
160,2,0.00331076
53,52,0.00370699
147,45,0.00388361
85,34,0.00347426
6,67,0.00336439
78,50,0.00331402
192,44,0.00339532
343,57,0.00337699
280,32,0.00357724
204,42,0.00300764
119,7,0.00403083
349,47,0.00328655
209,19,0.00404305
21,41,0.00347431
139,51,0.00343551
355,24,0.00343058
352,8,0.00328263
157,67,0.00390348
283,57,0.00323297
27,52,0.00339644
84,25,0.00353133
175,40,0.00335352
72,67,0.00287329
36,17,0.00340197
234,58,0.00332972
255,83,0.00325388
140,24,0.00353238
260,68,0.0029359
116,51,0.0035682
258,38,0.00335299
271,19,0.00375529
72,58,0.00316385
241,45,0.00319774
252,61,0.00285188
335,42,0.0031491
270,5,0.00376974
101,57,0.00304926
346,65,0.00317991
9,32,0.00345316
314,60,0.00345573
300,50,0.00346101
151,18,0.00306322
60,44,0.00309691
290,42,0.00301113
71,15,0.00325709
108,42,0.00340681
55,71,0.00293884
238,74,0.00311768
312,42,0.00342407
324,2,0.00279863
330,22,0.00368419
318,17,0.00298276
198,1,0.00162829
